"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.761355524E1,-9.920267761E-2,1.318263728E-2,-5.326318368E-2
5.762353550E1,-1.492700726E-1,1.211737376E-2,-1.001347825E-1
5.763350363E1,2.223737910E-2,2.596580051E-2,-1.033305749E-1
5.764344988E1,-1.503353268E-1,-4.008054361E-2,-5.645897239E-2
5.765341576E1,-2.302301079E-1,-6.444845349E-2,-5.752423778E-2
5.766340008E1,-5.459476262E-3,-9.187898599E-3,-1.043958366E-1
5.767336779E1,1.074584723E-1,2.277000993E-2,-1.054610983E-1
5.768332206E1,-1.918806136E-1,-3.049317189E-2,-6.924213469E-2
5.769328842E1,-7.683213800E-2,-4.114580899E-2,-6.924213469E-2
5.770325456E1,1.308942735E-1,-2.836264484E-2,-7.243792713E-2
5.771322087E1,7.976161689E-2,2.530001104E-3,-9.267793596E-2
5.772317660E1,5.632581562E-2,3.129211813E-2,-8.628635854E-2
5.773314186E1,1.415469050E-1,3.022685647E-2,-6.604634225E-2
5.774314035E1,2.117211558E-2,-3.155843541E-2,-3.941475600E-2
5.775310894E1,1.735048145E-1,-3.049317189E-2,-4.580633715E-2
5.776304982E1,2.170474678E-1,-1.877527125E-2,-3.408843651E-2
5.777301561E1,3.395527974E-2,-2.090579830E-2,-1.171789970E-2
5.778299899E1,9.321057005E-4,-1.877527125E-2,2.130527282E-3
5.779296654E1,2.330264151E-1,2.383527346E-2,1.704421826E-2
5.780293618E1,4.460791498E-2,1.211737376E-2,3.515370190E-2
5.781290394E1,8.082687855E-2,3.129211813E-2,5.432844535E-2
5.782286420E1,3.683148921E-1,6.964161247E-2,9.054741263E-2
5.783283118E1,4.130559862E-1,8.455529809E-2,1.203747913E-1
5.784277602E1,1.478053257E-2,6.644582003E-2,1.374190152E-1
5.785274076E1,-1.268995255E-1,6.218476593E-2,1.629853398E-1
5.786271373E1,-2.783001214E-2,6.857634336E-2,1.810948253E-1
5.787267930E1,1.031974182E-1,7.177213579E-2,2.119874656E-1
5.788266019E1,1.021321490E-1,6.538055837E-2,2.310290486E-1
5.789262732E1,1.330247968E-1,9.201214463E-2,2.299637944E-1
5.790259665E1,9.680583328E-2,9.520793706E-2,2.384859025E-1
5.791256399E1,3.395527974E-2,6.751108170E-2,2.597911656E-1
5.792253378E1,7.230477035E-2,4.727107286E-2,2.960101366E-1
5.793250134E1,-2.783001214E-2,2.530001104E-3,3.524691164E-1
5.794247566E1,-1.492700726E-1,-3.688475490E-2,3.684480488E-1
5.795244389E1,5.653886795E-1,7.496792823E-2,3.886880577E-1
5.796239769E1,1.436774284E-1,4.194475710E-2,3.897533417E-1
5.797236446E1,-6.085318699E-2,1.957421936E-2,3.918838501E-1
5.798232076E1,6.101297736E-1,1.101216301E-1,4.653870463E-1
5.799228649E1,6.527402997E-1,1.261005849E-1,5.197154880E-1
5.800226477E1,-1.609879732E-1,1.026647836E-1,5.633913279E-1
5.801223170E1,-6.359623671E-1,8.562056720E-2,5.527386665E-1
5.802220128E1,1.106542572E-1,1.697763950E-1,5.335639119E-1
5.803216852E1,3.374222517E-1,1.921469271E-1,5.783050060E-1
5.804213003E1,-5.443497300E-1,1.356879622E-1,5.857618451E-1
5.805209670E1,-5.837644935E-1,1.026647836E-1,5.942839384E-1
5.806206764E1,2.809632719E-1,2.017343044E-1,6.113281846E-1
5.807203472E1,1.010668874E-1,2.059953511E-1,5.601955056E-1
5.808201087E1,-4.016043842E-1,1.996037811E-1,4.632565379E-1
5.809197884E1,-2.131858915E-1,1.953427196E-1,4.131891429E-1
5.810195232E1,1.051947847E-2,2.123869359E-1,3.375554085E-1
5.811192087E1,-1.109205782E-1,1.974732429E-1,2.704437971E-1
5.812184930E1,-1.663142890E-1,1.793637723E-1,1.810948253E-1
5.813181378E1,6.484792382E-2,1.825595498E-1,8.202529699E-2
5.814179102E1,-1.013332009E-1,1.303616315E-1,-2.130527282E-3
5.815175675E1,-2.419480085E-1,1.058605760E-1,-7.882951200E-2
5.816171634E1,-3.102580272E-2,1.644500792E-1,-1.800295562E-1
5.817168144E1,-9.068056941E-2,1.751027107E-1,-2.929475009E-1
5.818164764E1,-1.354216337E-1,1.282311082E-1,-4.078628123E-1
5.819161285E1,9.361004084E-2,9.307741374E-2,-4.749744236E-1
5.820162602E1,7.337003201E-2,4.940159991E-2,-5.889576077E-1
5.821159613E1,-6.404897571E-2,-2.303632535E-2,-6.837661266E-1
5.822153472E1,2.436790615E-2,-6.338318437E-2,-7.444861531E-1
5.823150165E1,7.017423958E-2,-6.764423847E-2,-8.584693074E-1
5.824147540E1,-1.185105834E-2,-6.764423847E-2,-9.030772448E-1
5.825144300E1,1.031974182E-1,-2.197106183E-2,-9.307740927E-1
5.826141628E1,-4.487423226E-2,-1.984053478E-2,-9.669930935E-1
5.827138446E1,-6.085318699E-2,-2.516685426E-2,-9.233172536E-1
5.828133337E1,4.127896391E-3,-2.410159074E-2,-9.020119905E-1
5.829129951E1,-2.600574791E-1,-6.977476925E-2,-8.828372359E-1
5.830126587E1,5.845634267E-2,-1.664474420E-2,-8.275766969E-1
5.831123206E1,5.984118581E-1,5.366265774E-2,-6.997450590E-1
5.832121519E1,1.521995366E-1,-1.877527125E-2,-5.932186842E-1
5.833118305E1,4.567318037E-2,5.725792143E-3,-5.772397518E-1
5.834113425E1,5.430181623E-1,5.792371184E-2,-4.408859909E-1
5.835110045E1,4.556665123E-1,3.022685647E-2,-3.174485564E-1
5.836107425E1,-2.057290375E-1,-1.984053478E-2,-1.938779801E-1
5.837104118E1,-2.866890728E-1,-3.581948951E-2,-1.278316416E-2
5.838102123E1,1.861548275E-1,2.596580051E-2,1.267663687E-1
5.839098946E1,6.271740049E-2,2.703106403E-2,2.171806246E-1
5.840093430E1,-4.026696682E-1,2.063948289E-2,2.672480047E-1
5.841090019E1,-3.824296594E-1,5.366265774E-2,3.364901543E-1
5.842086555E1,-1.322258562E-1,1.207742617E-1,3.833617568E-1
5.843083139E1,-2.781669796E-1,1.356879622E-1,4.344944060E-1
5.844080243E1,-5.486107469E-1,1.324921697E-1,4.952144325E-1
5.845076873E1,-7.137266397E-1,1.303616315E-1,5.495429039E-1
5.846074738E1,-8.362319469E-1,1.250353158E-1,5.910881758E-1
5.847071498E1,-1.930790395E-2,2.443448454E-1,6.273071170E-1
5.848068597E1,1.340900660E-1,2.283658981E-1,6.986798048E-1
5.849065389E1,-5.741770864E-1,1.261005849E-1,6.976145506E-1
5.850058962E1,-9.707214683E-2,2.166479975E-1,6.656566262E-1
5.851055425E1,4.854938984E-1,3.114564717E-1,5.815007687E-1
5.852057514E1,-4.380896688E-2,2.837595940E-1,3.822965026E-1
5.853054545E1,-4.058654606E-1,1.996037811E-1,2.544648647E-1
5.854047811E1,6.697845459E-2,1.846900880E-1,1.661811322E-1
5.855044462E1,5.845634267E-2,1.719069183E-1,6.178529188E-2
5.856046920E1,-3.271690905E-1,1.367532164E-1,-4.048001766E-2
5.857044160E1,-1.876195520E-1,1.079910994E-1,-1.150484756E-1
5.858042342E1,7.323687430E-3,8.668582886E-2,-2.087916732E-1
5.859039675E1,-2.366216928E-1,8.921583183E-3,-2.929475009E-1
5.860029446E1,-3.069290817E-1,-8.362319320E-2,-3.396859467E-1
5.861026019E1,-1.822932363E-1,-1.400821656E-1,-3.737743795E-1
5.862022170E1,-3.090596199E-1,-1.699095517E-1,-4.568649530E-1
5.863018696E1,-6.370276809E-1,-1.922800839E-1,-5.527386665E-1
5.864014227E1,-4.825644195E-1,-1.933453530E-1,-4.728438854E-1
5.865010654E1,3.129211962E-1,-2.303632535E-2,-4.579302073E-1
5.866007535E1,-4.593949392E-2,-6.657897611E-4,-5.410207510E-1
5.867004003E1,-3.600591123E-1,-7.297056168E-2,-6.006755233E-1
5.868001722E1,3.896201849E-1,-2.090579830E-2,-6.411555409E-1
5.868998316E1,3.054643571E-1,-7.297056168E-2,-6.731134653E-1
5.869992941E1,-2.174469382E-1,-1.731053442E-1,-6.475471258E-1
5.870989337E1,1.202416345E-1,-1.518000662E-1,-6.219807863E-1
5.871989186E1,4.982770681E-1,-1.123853177E-1,-5.836313367E-1
5.872985925E1,2.862896025E-2,-1.805621833E-1,-5.793702602E-1
5.873980332E1,-4.665854871E-1,-1.837579757E-1,-6.145239472E-1
5.874976837E1,-6.085318699E-2,-9.747162461E-2,-6.166545153E-1
5.875972878E1,2.127864063E-1,-7.403582335E-2,-5.687175989E-1
5.876969337E1,-3.707117438E-1,-1.486042738E-1,-5.378249884E-1
5.877966665E1,-1.780321896E-1,-1.741705984E-1,-4.707133770E-1
5.878963206E1,1.936116666E-1,-1.731053442E-1,-4.014712274E-1
5.879959665E1,-2.376869470E-1,-2.103895694E-1,-3.727091253E-1
5.880956201E1,-1.545963883E-1,-1.773663908E-1,-3.247722387E-1
5.881953321E1,1.946769357E-1,-1.230379492E-1,-2.673811615E-1
5.882949915E1,-1.268995255E-1,-1.731053442E-1,-1.715074480E-1
5.883947045E1,-1.940111369E-1,-1.581916511E-1,-7.137266546E-2
5.884943691E1,2.181127369E-1,-6.018739566E-2,-0.000000000E0
5.885941488E1,-6.831002980E-2,-8.681898564E-2,4.154528305E-2
5.886938253E1,-4.548675716E-1,-1.336905807E-1,7.563371956E-2
5.887933727E1,-2.099900991E-1,-1.155811027E-1,1.086568907E-1
5.888930358E1,4.886896908E-2,-8.362319320E-2,1.416800618E-1
5.889928311E1,-1.663142890E-1,-1.304948032E-1,1.800295562E-1
5.890925076E1,1.797632314E-2,-1.336905807E-1,2.161153555E-1
5.891921654E1,8.189214021E-2,-1.315600574E-1,2.363553643E-1
5.892918399E1,-1.428784877E-1,-1.443432271E-1,2.491385341E-1
5.893914858E1,8.934898674E-2,-1.049284711E-1,2.693785429E-1
5.894911571E1,2.010685056E-1,-9.214530140E-2,2.768353820E-1
5.895907743E1,-3.954791278E-2,-7.616634667E-2,2.182458937E-1
5.896904399E1,8.721846342E-2,-1.131842658E-2,1.363537461E-1
5.897900899E1,1.713742912E-1,3.595264861E-3,6.498108059E-2
5.898897540E1,-1.737711281E-1,-5.912213027E-2,-5.326318089E-3
5.899895097E1,-3.548659384E-1,-1.304948032E-1,-3.728422895E-2
5.900891832E1,1.149153188E-1,-9.640636295E-2,-5.539371073E-2
5.901888920E1,2.564622164E-1,-5.699160323E-2,-1.043958366E-1
5.902885691E1,-8.855003864E-2,-7.190529257E-2,-1.661811322E-1
5.903881332E1,-8.322372288E-2,-5.286370963E-2,-2.439453751E-1
5.904877983E1,1.479384899E-1,-2.942790836E-2,-3.099917173E-1
5.905874722E1,8.508793265E-2,-6.444845349E-2,-3.620564938E-1
5.906871378E1,6.258423906E-3,-1.251684725E-1,-3.577954173E-1
5.907868456E1,1.829590350E-1,-1.411474347E-1,-3.121222556E-1
5.908865154E1,1.671132296E-1,-1.432779580E-1,-2.961432934E-1
5.909861998E1,7.869634777E-2,-1.486042738E-1,-2.982738316E-1
5.910858717E1,1.585911214E-1,-1.560611278E-1,-2.599243224E-1
5.911853868E1,9.041424841E-2,-1.368863732E-1,-2.269011587E-1
5.912850420E1,-1.291632187E-2,-1.102547869E-1,-1.725727171E-1
5.913849566E1,3.821633384E-2,-7.829687744E-2,-9.161267430E-2
5.914846384E1,-1.727058738E-1,-8.681898564E-2,-1.810948178E-2
5.915841894E1,-3.133206666E-1,-1.038632020E-1,2.982738242E-2
5.916838576E1,-2.323606312E-1,-9.960214794E-2,3.515370190E-2
5.917835519E1,-1.311605871E-1,-6.444845349E-2,-3.408843651E-2
5.918832222E1,-6.937529147E-2,-3.581948951E-2,-1.054610983E-1
5.919829035E1,2.330264263E-2,-4.327633604E-2,-1.288969070E-1
5.920825753E1,8.934898674E-2,-6.338318437E-2,-9.800425172E-2
5.921821811E1,4.780370742E-2,-7.190529257E-2,-5.326318368E-2
5.922818456E1,2.862896025E-2,-5.379581451E-2,-3.834949061E-2
5.923815732E1,-1.398158539E-2,-4.434159771E-2,-5.858949944E-2
5.924812446E1,-7.257108390E-2,-6.125266105E-2,-9.800425172E-2
5.925809951E1,-7.576687634E-2,-6.657897681E-2,-1.406148076E-1
5.926806743E1,2.330264263E-2,-3.901528195E-2,-1.970737725E-1
5.927803832E1,1.319595277E-1,-2.090579830E-2,-2.609896064E-1
5.928800654E1,1.724395454E-1,-3.049317189E-2,-3.163833022E-1
5.929797441E1,1.808284968E-1,-5.073318258E-2,-3.716438413E-1
5.930794258E1,1.543300748E-1,-5.592634156E-2,-4.451470375E-1
5.931791311E1,1.213068962E-1,-4.327633604E-2,-5.122586489E-1
5.932788149E1,2.042642981E-1,-1.344895363E-2,-5.836313367E-1
5.933784144E1,2.756369710E-1,-4.926844500E-3,-6.475471258E-1
5.934780894E1,2.639190555E-1,-1.664474420E-2,-6.901576519E-1
5.935777253E1,2.021337748E-1,-2.942790836E-2,-7.072018981E-1
5.936773967E1,2.649843395E-1,-3.475422785E-2,-6.858966351E-1
5.937768988E1,2.415485233E-1,-7.190529257E-2,-6.336987019E-1
5.938765524E1,9.574057162E-2,-1.155811027E-1,-5.910881758E-1
5.939763618E1,1.893506050E-1,-1.166463718E-1,-5.612607598E-1
5.940760311E1,-4.487423226E-2,-1.709748209E-1,-5.271723270E-1
5.941757279E1,-1.897500902E-1,-2.274337858E-1,-4.611259997E-1
5.942754003E1,7.763108611E-2,-2.135853618E-1,-4.440817833E-1
5.943748691E1,8.402267098E-2,-1.912148297E-1,-4.952144325E-1
5.944745206E1,4.886896908E-2,-2.093243003E-1,-5.218459964E-1
5.945742024E1,2.884201407E-1,-2.093243003E-1,-5.229113102E-1
5.946738571E1,2.298306376E-1,-2.284990549E-1,-5.186502337E-1
5.947736061E1,1.893506050E-1,-2.284990549E-1,-4.994754791E-1
5.948732701E1,3.715106845E-1,-1.912148297E-1,-4.760396779E-1
5.949729233E1,3.438138366E-1,-1.837579757E-1,-4.281028211E-1
5.950725863E1,2.351569533E-1,-1.571263820E-1,-3.652522564E-1
5.951722524E1,3.384875357E-1,-9.960214794E-2,-2.961432934E-1
5.952719154E1,2.671148479E-1,-7.829687744E-2,-2.247706354E-1
5.953716102E1,3.853591084E-1,-3.581948951E-2,-1.544632316E-1
5.954712769E1,3.651190996E-1,-3.581948951E-2,-8.415582776E-2
5.955709045E1,-1.279647946E-1,-1.038632020E-1,2.024000883E-2
5.956705670E1,4.780370742E-2,-7.297056168E-2,1.118526831E-1
5.957702910E1,-1.023984700E-1,-6.338318437E-2,1.459411234E-1
5.958699592E1,-2.483395934E-1,-4.221107066E-2,1.438105851E-1
5.959695696E1,-1.185105834E-2,3.022685647E-2,9.587372839E-2
5.960692321E1,1.957421899E-1,2.916159295E-2,1.012000442E-1
5.961689232E1,-1.247690022E-1,-4.753739014E-2,9.267793596E-2
5.962685884E1,2.223737910E-2,-3.475422785E-2,2.663159184E-2
5.963682248E1,4.652538896E-1,1.424790081E-2,-3.302317113E-2
5.964678873E1,1.511342824E-1,-6.125266105E-2,-5.539371073E-2
5.965675889E1,-5.446160212E-2,-1.262337416E-1,-6.285055727E-2
5.966672545E1,1.925463974E-1,-9.427583218E-2,-7.669898123E-2
5.967670222E1,2.106558830E-1,-6.551371515E-2,-1.065263674E-1
5.968666988E1,7.656582445E-2,-8.468846232E-2,-1.065263674E-1
5.969662858E1,1.478053257E-2,-1.102547869E-1,-6.498108059E-2
5.970659529E1,-1.078579482E-2,-1.134505793E-1,-3.089264594E-2
5.971656082E1,8.388951421E-3,-9.108003974E-2,-1.597895473E-2
5.972652738E1,1.745700836E-1,-2.942790836E-2,1.597895473E-2
5.973650561E1,1.521995366E-1,1.637842879E-2,2.982738242E-2
5.974647337E1,-3.954791278E-2,2.063948289E-2,3.515370190E-2
5.975642826E1,-5.978792161E-2,1.744369231E-2,5.113265663E-2
5.976639467E1,-7.590003312E-3,1.850895584E-2,4.580633715E-2
5.977636472E1,4.034686089E-2,2.490053698E-2,2.237053588E-2
5.978633154E1,6.484792382E-2,2.596580051E-2,1.491369121E-2
5.979629993E1,-6.404897571E-2,2.703106403E-2,1.278316416E-2
5.980626686E1,-1.716406047E-1,3.768370301E-2,5.326318089E-3
5.981623232E1,-8.961530030E-2,8.455529809E-2,1.171789970E-2
5.982619910E1,1.584579609E-2,1.250353158E-1,2.769685537E-2
5.983616493E1,-1.119858399E-1,1.090563685E-1,7.243792713E-2
5.984613165E1,-4.593949392E-2,9.946899116E-2,1.012000442E-1
5.985610472E1,-1.198421582E-3,1.058605760E-1,1.086568907E-1
5.986607207E1,-1.364869028E-1,8.775109053E-2,9.800425172E-2
5.987602482E1,-9.068056941E-2,8.455529809E-2,7.137266546E-2
5.988599066E1,7.323687430E-3,9.201214463E-2,6.285055727E-2
5.989596769E1,-3.954791278E-2,7.709845901E-2,5.326318368E-2
5.990593462E1,-1.930790395E-2,5.792371184E-2,3.515370190E-2
5.991590300E1,7.443529367E-2,4.301001877E-2,9.587372653E-3
5.992587014E1,9.041424841E-2,1.531316526E-2,-2.663159184E-2
5.993583660E1,-1.291632187E-2,-1.877527125E-2,-8.096003532E-2
5.994580358E1,-1.824264042E-2,-3.901528195E-2,-1.022653133E-1
5.995576363E1,8.295740932E-2,-3.049317189E-2,-1.001347825E-1
5.996572993E1,4.460791498E-2,-3.475422785E-2,-9.906952083E-2
5.997569373E1,-2.676474862E-2,-3.795001656E-2,-9.587372839E-2
5.998565977E1,5.419528857E-2,-1.557948068E-2,-9.267793596E-2
5.999563790E1,2.969422378E-2,-4.926844500E-3,-1.214400530E-1
6.000560514E1,-2.037316747E-2,1.464737463E-3,-1.576590240E-1
6.001556717E1,8.934898674E-2,2.170474641E-2,-1.874863952E-1
6.002553389E1,1.436774284E-1,3.129211813E-2,-1.810948253E-1
6.003550837E1,-8.109319210E-2,4.660528619E-3,-1.768337637E-1
6.004547582E1,-1.291632187E-2,2.170474641E-2,-1.704421788E-1
6.005543941E1,1.532648057E-1,5.259739235E-2,-1.672463864E-1
6.006540644E1,1.904158667E-2,3.768370301E-2,-1.821600795E-1
6.007536264E1,-3.848264739E-2,1.744369231E-2,-1.938779801E-1
6.008532858E1,6.378266215E-2,8.921583183E-3,-1.800295562E-1
6.009530462E1,1.478053257E-2,-9.187898599E-3,-1.810948253E-1
6.010527160E1,1.797632314E-2,-6.657897611E-4,-1.981390417E-1
6.011522774E1,8.721846342E-2,2.596580051E-2,-2.205095738E-1
6.012519363E1,-3.102580272E-2,1.850895584E-2,-2.119874656E-1
6.013516889E1,-7.044056058E-2,9.986846708E-3,-1.938779801E-1
6.014513571E1,-3.635212034E-2,6.791055668E-3,-1.715074480E-1
6.015511701E1,-2.356895804E-2,-6.657897611E-4,-1.523326933E-1
6.016508529E1,-3.741738573E-2,-3.861580743E-3,-1.555284858E-1
6.017502363E1,-9.720530361E-3,1.318263728E-2,-1.544632316E-1
6.018498889E1,-4.394212738E-3,3.448791057E-2,-1.523326933E-1
6.019496785E1,-3.422159329E-2,4.407528415E-2,-1.246358454E-1
6.020493441E1,-5.459476262E-3,5.153212696E-2,-8.522108942E-2
6.021491040E1,1.158474199E-2,5.366265774E-2,-3.941475600E-2
6.022487790E1,-2.463422157E-2,4.727107286E-2,1.491369121E-2
6.023483545E1,-5.459476262E-3,5.472791940E-2,5.965476483E-2
6.024480196E1,2.543316968E-2,6.964161247E-2,1.129179448E-1
6.025476337E1,1.051947847E-2,7.603318989E-2,1.683116555E-1
6.026472936E1,-1.611211337E-2,8.135951310E-2,2.225069404E-1
6.027469196E1,6.258423906E-3,1.015995219E-1,2.619217038E-1
6.028465759E1,-1.291632187E-2,1.005342528E-1,2.832269669E-1
6.029463795E1,-7.044056058E-2,1.005342528E-1,3.205111921E-1
6.030460509E1,-2.889527567E-2,1.154479459E-1,3.577954173E-1
6.031456946E1,-1.291632187E-2,1.250353158E-1,3.876228034E-1
6.032453628E1,-7.257108390E-2,1.058605760E-1,4.270375669E-1
6.033450337E1,-7.150582224E-2,1.090563685E-1,4.621912539E-1
6.034447019E1,-4.913528636E-2,1.282311082E-1,4.866923392E-1
6.035443894E1,-6.724476814E-2,1.569932252E-1,4.877575934E-1
6.036440592E1,-9.707214683E-2,1.793637723E-1,4.898881316E-1
6.037435733E1,-7.257108390E-2,1.878858805E-1,5.101281404E-1
6.038432274E1,-6.831002980E-2,1.836248189E-1,5.303681493E-1
6.039430274E1,-7.683213800E-2,1.559279710E-1,5.665870905E-1
6.040426962E1,-6.831002980E-2,1.506016403E-1,5.985450149E-1
6.041423550E1,-8.641951531E-2,1.772332340E-1,6.049365997E-1
6.042420227E1,-5.765739456E-2,2.113216817E-1,6.241113544E-1
6.043418769E1,-3.741738573E-2,2.613890767E-1,6.315681934E-1
6.044415634E1,-2.889527567E-2,2.890859246E-1,6.368945241E-1
6.045412347E1,-2.143843099E-2,2.976080179E-1,6.528734565E-1
6.046409191E1,-5.765739456E-2,3.071953952E-1,6.677871346E-1
6.047402253E1,3.182475269E-2,3.860249221E-1,6.454166174E-1
6.048398717E1,-5.020054802E-2,3.306311965E-1,7.072018981E-1
6.049398701E1,-3.165164590E-1,2.496711612E-1,6.784397960E-1
6.050395519E1,7.123950869E-2,2.965427637E-1,6.145239472E-1
6.051392404E1,1.042626798E-1,3.135869801E-1,4.557996690E-1
6.052389227E1,-1.716406047E-1,2.464753687E-1,3.620564938E-1
6.053385592E1,5.193160381E-3,1.825595498E-1,3.556649089E-1
6.054382368E1,4.460791498E-2,1.026647836E-1,3.354249001E-1
6.055378446E1,-1.364869028E-1,3.022685647E-2,2.906838059E-1
6.056375149E1,-1.185105834E-2,5.898897350E-2,2.151832581E-1
6.057372519E1,7.763108611E-2,9.307741374E-2,1.587242782E-1
6.058369290E1,-1.780321896E-1,4.407528415E-2,1.267663687E-1
6.059362660E1,-6.511423737E-2,4.940159991E-2,1.075916290E-1
6.060359087E1,1.213068962E-1,7.603318989E-2,8.628635854E-2
6.061357024E1,-5.339634046E-2,1.637842879E-2,1.022653133E-1
6.062353602E1,-6.298371404E-2,-8.122635074E-3,1.235705838E-1
6.063351087E1,7.337003201E-2,3.235738352E-2,1.097221524E-1
6.064347758E1,-7.683213800E-2,3.768370301E-2,7.776424289E-2
6.065344274E1,-5.978792161E-2,4.620581120E-2,9.587372839E-2
6.066340925E1,7.656582445E-2,7.709845901E-2,1.182442605E-1
6.067336076E1,-1.824264042E-2,6.964161247E-2,1.267663687E-1
6.068332571E1,-1.002679393E-1,5.153212696E-2,1.086568907E-1
6.069331540E1,6.804371625E-2,7.603318989E-2,1.043958366E-1
6.070328285E1,2.010685205E-2,4.940159991E-2,1.022653133E-1
6.071324545E1,-6.404897571E-2,1.211737376E-2,8.735162020E-2
6.072321243E1,3.182475269E-2,1.957421936E-2,6.285055727E-2
6.073317930E1,-1.331579551E-4,1.105211023E-2,5.006739125E-2
6.074314623E1,-7.683213800E-2,-1.664474420E-2,4.687159881E-2
6.075311852E1,4.567318037E-2,-1.451421715E-2,4.154528305E-2
6.076308597E1,2.862896025E-2,-8.122635074E-3,3.089264594E-2
6.077303066E1,-1.717737690E-2,-1.451421715E-2,2.130527236E-2
6.078299582E1,2.223737910E-2,-2.942790836E-2,3.515370190E-2
6.079297576E1,2.010685205E-2,-3.901528195E-2,3.728422895E-2
6.080294243E1,-1.611211337E-2,-4.966791719E-2,2.450106293E-2
6.081292019E1,3.502054140E-2,-5.699160323E-2,1.917474531E-2
6.082288795E1,8.388951421E-3,-6.870950758E-2,3.195791040E-3
6.083283008E1,-2.356895804E-2,-6.551371515E-2,-1.491369121E-2
6.084279524E1,5.193160381E-3,-6.231792271E-2,-3.195791040E-3
6.085275998E1,4.993423447E-2,-5.286370963E-2,1.278316416E-2
6.086272508E1,2.117211558E-2,-7.190529257E-2,2.556632832E-2
6.087269378E1,1.158474199E-2,-9.214530140E-2,6.285055727E-2
6.088265920E1,5.193160381E-3,-1.059937328E-1,7.030740380E-2
6.089262790E1,-2.996053919E-2,-1.251684725E-1,7.776424289E-2
6.090259368E1,9.321057005E-4,-1.241032109E-1,6.498108059E-2
6.091258727E1,6.258423906E-3,-1.347558498E-1,6.817687303E-2
6.092255587E1,-7.590003312E-3,-1.560611278E-1,9.374319762E-2
6.093249404E1,9.321057005E-4,-1.411474347E-1,1.075916290E-1
6.094245951E1,-1.198421582E-3,-1.166463718E-1,1.288969070E-1
6.095245050E1,-1.331579551E-4,-1.145158410E-1,1.747032404E-1
6.096241858E1,-1.078579482E-2,-9.960214794E-2,2.235722095E-1
6.097238706E1,-2.250369452E-2,-6.764423847E-2,2.523343265E-1
6.098235519E1,-7.590003312E-3,-4.647212476E-2,2.906838059E-1
6.099231118E1,3.062632866E-3,-2.197106183E-2,3.162501454E-1
6.100227805E1,-1.078579482E-2,-6.657897611E-4,2.949448824E-1
6.101225847E1,-1.398158539E-2,-2.796316985E-3,2.661827505E-1
6.102222670E1,9.454214945E-3,-1.131842658E-2,2.267680019E-1
6.103220384E1,-1.078579482E-2,-2.942790836E-2,1.683116555E-1
6.104217295E1,-1.717737690E-2,-5.286370963E-2,1.086568907E-1
6.105213337E1,4.127896391E-3,-6.018739566E-2,5.113265663E-2
6.106210160E1,-1.930790395E-2,-7.297056168E-2,1.704421826E-2
6.107205436E1,5.193160381E-3,-8.149266988E-2,4.261054564E-3
6.108202102E1,1.584579609E-2,-8.788424730E-2,-2.130527282E-3
6.109198165E1,-5.459476262E-3,-9.108003974E-2,-1.278316416E-2
6.110194769E1,-4.394212738E-3,-9.321057051E-2,-3.195790946E-2
6.111191529E1,7.323687430E-3,-9.640636295E-2,-4.580633715E-2
6.112188149E1,-4.394212738E-3,-9.534109384E-2,-6.711161137E-2
6.113183660E1,-2.263685223E-3,-9.108003974E-2,-8.522108942E-2
6.114180165E1,1.997369342E-3,-9.108003974E-2,-7.989477366E-2
6.115180061E1,9.321057005E-4,-8.255793154E-2,-7.563371956E-2
6.116176904E1,-2.263685223E-3,-7.190529257E-2,-7.456845790E-2
6.117171660E1,1.997369342E-3,-6.551371515E-2,-6.604634225E-2
6.118168290E1,3.062632866E-3,-5.805686861E-2,-6.178529188E-2
6.119169206E1,-1.198421582E-3,-5.486107618E-2,-6.604634225E-2
