"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.785814944E0,9.990973812E-1,1.865328017E-2,2.330958398E-2,-3.021822847E-2,4.869142535E0,2.057648156E0,2.734300069E0,-3.415713315E0
1.795785257E0,9.990809855E-1,1.903359279E-2,2.289899923E-2,-3.083086944E-2,4.913173084E0,2.100968552E0,2.689853336E0,-3.485753905E0
1.805733277E0,9.990625644E-1,1.966093967E-2,2.244217880E-2,-3.136540135E-2,4.962177225E0,2.173032024E0,2.640873995E0,-3.546306965E0
1.815701350E0,9.990445828E-1,2.054073377E-2,2.213486977E-2,-3.159188904E-2,5.009550354E0,2.274368716E0,2.609308521E0,-3.570614500E0
1.825644423E0,9.990529047E-1,2.062809955E-2,2.148731631E-2,-3.171861135E-2,4.987681849E0,2.286312528E0,2.535737424E0,-3.586301533E0
1.835609944E0,9.990686285E-1,2.053142611E-2,2.058595654E-2,-3.188345289E-2,4.946099188E0,2.277976774E0,2.432523560E0,-3.607369848E0
1.845603850E0,9.990886451E-1,1.994942083E-2,1.954384740E-2,-3.227906264E-2,4.892652631E0,2.214013631E0,2.311937314E0,-3.656314454E0
1.855572236E0,9.990960061E-1,1.934628884E-2,1.859760489E-2,-3.296999948E-2,4.872850713E0,2.146742291E0,2.202836556E0,-3.738852777E0
1.865521871E0,9.990780687E-1,1.995839320E-2,1.812417445E-2,-3.340942199E-2,4.920965004E0,2.217684807E0,2.151877989E0,-3.788887872E0
1.875488382E0,9.990653497E-1,2.065097625E-2,1.784162214E-2,-3.352075031E-2,4.954798866E0,2.297874520E0,2.122398181E0,-3.800776328E0
1.885475257E0,9.990684682E-1,2.002780314E-2,1.712004642E-2,-3.417582400E-2,4.946524743E0,2.227804036E0,2.038849683E0,-3.878737587E0
1.895443798E0,9.990562739E-1,1.979320652E-2,1.659569274E-2,-3.491953033E-2,4.978801094E0,2.201441548E0,1.979527571E0,-3.965595874E0
1.905397027E0,9.990364215E-1,1.992025823E-2,1.626695560E-2,-3.556399869E-2,5.030904320E0,2.216027920E0,1.943814203E0,-4.039944194E0
1.915364007E0,9.989965850E-1,2.035732624E-2,1.651672624E-2,-3.631253412E-2,5.133862547E0,2.263643472E0,1.975878955E0,-4.124415911E0
1.925347340E0,9.989718795E-1,1.988887756E-2,1.665504396E-2,-3.717829934E-2,5.196690378E0,2.207678118E0,1.991699321E0,-4.224356627E0
1.935315986E0,9.989583941E-1,1.933656651E-2,1.653575902E-2,-3.787865838E-2,5.230666721E0,2.143500458E0,1.977208924E0,-4.306026947E0
1.945251663E0,9.989438874E-1,1.907449029E-2,1.644318170E-2,-3.843039647E-2,5.266971426E0,2.112777666E0,1.966646219E0,-4.370014296E0
1.955216975E0,9.989300988E-1,1.912500825E-2,1.643630863E-2,-3.876518535E-2,5.301248938E0,2.117936705E0,1.966789751E0,-4.408331640E0
1.965206090E0,9.989205735E-1,1.933941951E-2,1.625569005E-2,-3.897983197E-2,5.324799312E0,2.142868826E0,1.947513679E0,-4.432892518E0
1.975173746E0,9.989016530E-1,1.960235794E-2,1.612759519E-2,-3.938446174E-2,5.371272231E0,2.172770959E0,1.934892111E0,-4.479054907E0
1.985150673E0,9.988828900E-1,1.817718098E-2,1.550064023E-2,-4.077121936E-2,5.416965072E0,2.009675185E0,1.859509164E0,-4.642049976E0
1.995119319E0,9.988203846E-1,1.795539195E-2,1.511983943E-2,-4.250686518E-2,5.566478509E0,1.982855627E0,1.818326793E0,-4.842270169E0
2.005067652E0,9.987489769E-1,1.965580130E-2,1.528361704E-2,-4.336521234E-2,5.732519947E0,2.175275068E0,1.847177787E0,-4.937316638E0
2.015034215E0,9.987151601E-1,1.926605545E-2,1.489026787E-2,-4.444241235E-2,5.809498504E0,2.130603738E0,1.802520736E0,-5.062394242E0
2.024983642E0,9.986653466E-1,1.814619848E-2,1.403133535E-2,-4.627486002E-2,5.921069980E0,2.003514023E0,1.702201028E0,-5.276233342E0
2.034948486E0,9.985915686E-1,1.880616210E-2,1.385511290E-2,-4.763657525E-2,6.082560908E0,2.077717769E0,1.688345303E0,-5.431689806E0
2.044937132E0,9.985494157E-1,1.950555589E-2,1.356382092E-2,-4.831791134E-2,6.172933979E0,2.158245455E0,1.660275929E0,-5.509270629E0
2.054904319E0,9.985165782E-1,2.033290028E-2,1.339547764E-2,-4.870089679E-2,6.242429578E0,2.253276887E0,1.646430233E0,-5.552196026E0
2.064877288E0,9.985051073E-1,1.951541224E-2,1.306672967E-2,-4.935544507E-2,6.266524665E0,2.160416759E0,1.605682390E0,-5.629300665E0
2.074845100E0,9.984814614E-1,1.933023534E-2,1.266962426E-2,-5.000593851E-2,6.315903974E0,2.140409430E0,1.560587531E0,-5.705027563E0
2.084783642E0,9.984597473E-1,2.193571949E-2,1.315753118E-2,-4.923247607E-2,6.360911912E0,2.437266933E0,1.629392452E0,-5.611093157E0
2.094748434E0,9.984749681E-1,2.279862754E-2,1.333314252E-2,-4.847873833E-2,6.329396540E0,2.536359790E0,1.652416774E0,-5.522790362E0
2.104763017E0,9.984762613E-1,2.272414658E-2,1.312937552E-2,-4.854264369E-2,6.326711551E0,2.528836868E0,1.628847337E0,-5.530728961E0
2.114732861E0,9.984589042E-1,2.387500887E-2,1.355231202E-2,-4.823002567E-2,6.362652894E0,2.658858430E0,1.682780485E0,-5.491929824E0
2.124697965E0,9.984710416E-1,2.352146527E-2,1.352818349E-2,-4.815919375E-2,6.337541353E0,2.618617069E0,1.677891668E0,-5.484455483E0
2.134667340E0,9.984601532E-1,2.307667998E-2,1.328890239E-2,-4.866409678E-2,6.360073330E0,2.568138775E0,1.649365945E0,-5.543705654E0
2.144605413E0,9.984100668E-1,2.392381341E-2,1.374740257E-2,-4.915280786E-2,6.462709263E0,2.661815488E0,1.707835303E0,-5.597234409E0
2.154571559E0,9.983626664E-1,2.396835060E-2,1.414758917E-2,-4.997349526E-2,6.558363558E0,2.663266177E0,1.756070521E0,-5.690324953E0
2.164540621E0,9.983028630E-1,2.340437482E-2,1.423294973E-2,-5.139116718E-2,6.677094374E0,2.595695140E0,1.766315894E0,-5.853782698E0
2.174507132E0,9.982554900E-1,2.161515917E-2,1.356237701E-2,-5.324306059E-2,6.769670225E0,2.391573397E0,1.683543494E0,-6.070937966E0
2.184462965E0,9.981658370E-1,2.121998885E-2,1.257730814E-2,-5.528548827E-2,6.941494621E0,2.349034445E0,1.573241480E0,-6.308156543E0
2.194428382E0,9.980331588E-1,2.354556222E-2,1.247760186E-2,-5.674266358E-2,7.188255106E0,2.613583688E0,1.580314637E0,-6.471986041E0
2.204425621E0,9.979241843E-1,2.264255191E-2,1.178671817E-2,-5.912453359E-2,7.384773426E0,2.511067900E0,1.501433721E0,-6.748430017E0
2.214394267E0,9.977168119E-1,2.025046160E-2,1.041009774E-2,-6.358232428E-2,7.744994966E0,2.240567434E0,1.337852076E0,-7.266646039E0
2.224349788E0,9.974307473E-1,2.277733545E-2,1.034949202E-2,-6.712663629E-2,8.216068718E0,2.525301432E0,1.358251184E0,-7.670409751E0
2.234317080E0,9.971824679E-1,2.445283300E-2,1.033954503E-2,-7.015895099E-2,8.604072910E0,2.712865284E0,1.378210780E0,-8.016439899E0
2.244281767E0,9.968827027E-1,2.301909112E-2,9.244671756E-3,-7.489682622E-2,9.050438509E0,2.551682012E0,1.253721414E0,-8.565314554E0
2.254248798E0,9.965046189E-1,2.394354132E-2,8.544418057E-3,-7.957540011E-2,9.583882427E0,2.657753631E0,1.194115470E0,-9.103576383E0
2.264206350E0,9.961546125E-1,2.379220097E-2,7.748923833E-3,-8.396352429E-2,1.005256640E1,2.642780952E0,1.113533733E0,-9.610190059E0
2.274172392E0,9.957296881E-1,2.359648789E-2,6.536043039E-3,-8.901052808E-2,1.059380787E1,2.627054525E0,9.865065039E-1,-1.019382262E1
2.284157705E0,9.952824100E-1,2.712337330E-2,6.520832267E-3,-9.292322468E-2,1.113521497E1,3.025909161E0,1.032578664E0,-1.064049138E1
2.294125673E0,9.948588909E-1,2.891546159E-2,6.699680171E-3,-9.682353842E-2,1.162471395E1,3.224378017E0,1.084666294E0,-1.108695395E1
2.304089996E0,9.943603611E-1,2.779027228E-2,5.714300604E-3,-1.021886478E-1,1.217580236E1,3.101621753E0,9.765878840E-1,-1.170873357E1
2.314057600E0,9.938354499E-1,2.868842205E-2,4.594360606E-3,-1.069904894E-1,1.273038899E1,3.212915567E0,8.749894655E-1,-1.226438662E1
2.324019632E0,9.933381486E-1,2.971634519E-2,3.625987720E-3,-1.112794389E-1,1.323446808E1,3.338527019E0,7.916981841E-1,-1.276083106E1
2.333986663E0,9.928050521E-1,2.970272232E-2,2.264913262E-3,-1.159773558E-1,1.375441715E1,3.351218797E0,6.524366175E-1,-1.330685587E1
2.343927548E0,9.922506573E-1,3.038309872E-2,1.055496568E-3,-1.204756670E-1,1.427515778E1,3.442317532E0,5.394753800E-1,-1.382933127E1
2.353891923E0,9.916763312E-1,2.968433984E-2,-3.756742199E-4,-1.252866835E-1,1.479540054E1,3.380691658E0,3.834841178E-1,-1.438968727E1
2.363883069E0,9.910381479E-1,2.878866986E-2,-2.354393824E-3,-1.304187822E-1,1.535293414E1,3.306408324E0,1.628679611E-1,-1.498917708E1
2.373850152E0,9.903864059E-1,2.921792294E-2,-4.114518764E-3,-1.351449248E-1,1.590226765E1,3.381622196E0,-1.447399721E-2,-1.554123607E1
2.383830309E0,9.897180034E-1,2.954533483E-2,-5.704272867E-3,-1.398313563E-1,1.644671532E1,3.444327083E0,-1.735213713E-1,-1.608872390E1
2.393798746E0,9.889960761E-1,2.944120944E-2,-7.421444557E-3,-1.447926059E-1,1.701533349E1,3.461898235E0,-3.525901520E-1,-1.666892919E1
2.403763902E0,9.882638768E-1,2.917041589E-2,-9.211177509E-3,-1.496621222E-1,1.757339282E1,3.463689821E0,-5.428704667E-1,-1.723922855E1
2.413731923E0,9.874990901E-1,2.810587835E-2,-1.129460890E-2,-1.546869044E-1,1.813810457E1,3.382919314E0,-7.799118544E-1,-1.782854421E1
2.423697496E0,9.867378006E-1,2.877159621E-2,-1.294568335E-2,-1.592266228E-1,1.868342740E1,3.492094279E0,-9.388667113E-1,-1.836184508E1
2.433665309E0,9.860606436E-1,2.946656405E-2,-1.419453629E-2,-1.631399521E-1,1.915555609E1,3.597882195E0,-1.053098395E0,-1.882161475E1
2.443631715E0,9.853269613E-1,2.887150152E-2,-1.578073917E-2,-1.674759205E-1,1.965441520E1,3.565858670E0,-1.227817218E0,-1.933095877E1
2.453599371E0,9.845917606E-1,2.889667476E-2,-1.718962638E-2,-1.716058385E-1,2.014203558E1,3.601722792E0,-1.371325083E0,-1.981680885E1
2.463597132E0,9.838209581E-1,2.855222423E-2,-1.825759699E-2,-1.759197347E-1,2.064102736E1,3.590513234E0,-1.482900893E0,-2.032262320E1
2.473567809E0,9.830169703E-1,2.800754051E-2,-1.936443199E-2,-1.803281247E-1,2.114909410E1,3.558749305E0,-1.602774044E0,-2.083972973E1
2.483585621E0,9.823102511E-1,2.754501392E-2,-2.065001892E-2,-1.840690621E-1,2.158592981E1,3.540045756E0,-1.743727068E0,-2.128034063E1
2.493561090E0,9.816464395E-1,2.655056937E-2,-2.261664803E-2,-1.874935260E-1,2.198843265E1,3.476748961E0,-1.974057349E0,-2.168632441E1
2.503458277E0,9.810889420E-1,2.838648965E-2,-2.383871603E-2,-1.899747632E-1,2.232093270E1,3.715302705E0,-2.062541629E0,-2.198477530E1
2.513425777E0,9.805313291E-1,2.846381505E-2,-2.456098862E-2,-1.927300747E-1,2.264868027E1,3.745905096E0,-2.131549228E0,-2.230993734E1
2.523389423E0,9.797550089E-1,2.707542007E-2,-2.579692795E-2,-1.966762891E-1,2.309733358E1,3.626505718E0,-2.286660021E0,-2.277382007E1
2.533356559E0,9.790656896E-1,2.720655928E-2,-2.691841049E-2,-1.999139257E-1,2.348862086E1,3.674768685E0,-2.397487693E0,-2.315791545E1
2.543311663E0,9.784478116E-1,2.695679835E-2,-2.845160812E-2,-2.027405164E-1,2.383397138E1,3.689686914E0,-2.564633722E0,-2.349538985E1
2.553277548E0,9.779007662E-1,2.825178761E-2,-2.983477091E-2,-2.049922303E-1,2.413566631E1,3.873888570E0,-2.680592356E0,-2.376904518E1
2.563232861E0,9.774674729E-1,2.951631444E-2,-3.101111868E-2,-2.066989044E-1,2.437201551E1,4.048750236E0,-2.775503999E0,-2.397828007E1
2.573197705E0,9.769145061E-1,2.843739496E-2,-3.259906028E-2,-2.092048364E-1,2.467040401E1,3.973471194E0,-2.968935202E0,-2.427749956E1
2.583194007E0,9.762756463E-1,2.730877646E-2,-3.429415576E-2,-2.120471742E-1,2.501077754E1,3.897402069E0,-3.174641504E0,-2.461666844E1
2.593161975E0,9.756715782E-1,2.698026938E-2,-3.551230102E-2,-2.146530060E-1,2.532847387E1,3.899510350E0,-3.308601032E0,-2.492809146E1
2.603136402E0,9.752185897E-1,2.800580162E-2,-3.606046347E-2,-2.164809932E-1,2.556416472E1,4.034415237E0,-3.336971604E0,-2.514895055E1
2.613105048E0,9.748768487E-1,2.808199791E-2,-3.667092469E-2,-2.179031313E-1,2.574056868E1,4.063322835E0,-3.397393434E0,-2.531969682E1
2.623055100E0,9.745226683E-1,2.733988990E-2,-3.762418600E-2,-2.194140381E-1,2.592214823E1,4.009902802E0,-3.516371059E0,-2.550029320E1
2.633021871E0,9.741937590E-1,2.613093030E-2,-3.868727865E-2,-2.208324905E-1,2.608965941E1,3.907102996E0,-3.660061887E0,-2.566907391E1
2.642993434E0,9.739207846E-1,2.634064037E-2,-3.918281825E-2,-2.219215689E-1,2.622788497E1,3.947498454E0,-3.705655524E0,-2.580070922E1
2.652960673E0,9.738062794E-1,2.646054078E-2,-3.923404938E-2,-2.224002233E-1,2.628565413E1,3.964064481E0,-3.706359284E0,-2.585772749E1
2.662929007E0,9.737316339E-1,2.564570183E-2,-3.964566064E-2,-2.227492419E-1,2.632324658E1,3.884931450E0,-3.771831863E0,-2.589832783E1
2.672896350E0,9.737442129E-1,2.483240166E-2,-3.986748229E-2,-2.227468149E-1,2.631691533E1,3.799693505E0,-3.817507186E0,-2.589644155E1
2.682861663E0,9.738252470E-1,2.356631334E-2,-4.048235906E-2,-2.224189646E-1,2.627609340E1,3.672703934E0,-3.919928360E0,-2.585675637E1
2.692828798E0,9.740470810E-1,2.338555427E-2,-4.097023732E-2,-2.213748846E-1,2.616402169E1,3.660885625E0,-3.982968062E0,-2.573593287E1
2.702796871E0,9.743710117E-1,2.308322364E-2,-4.116329510E-2,-2.199406274E-1,2.599951766E1,3.626127876E0,-4.017592273E0,-2.556713911E1
2.712764111E0,9.748107419E-1,2.277613293E-2,-4.123959482E-2,-2.180012870E-1,2.577455545E1,3.585669437E0,-4.041048809E0,-2.533832729E1
2.722737496E0,9.754336546E-1,2.255895155E-2,-4.137808513E-2,-2.151932465E-1,2.545253366E1,3.553157523E0,-4.072235005E0,-2.500818118E1
2.732705309E0,9.761868303E-1,2.286027678E-2,-4.172562966E-2,-2.116498331E-1,2.505773683E1,3.580760410E0,-4.116648728E0,-2.459497773E1
2.742667444E0,9.770249397E-1,2.336685076E-2,-4.195425246E-2,-2.076441624E-1,2.461109720E1,3.626293885E0,-4.144765120E0,-2.412802067E1
2.752634684E0,9.777891863E-1,2.187384932E-2,-4.243064044E-2,-2.040820487E-1,2.419674736E1,3.454743882E0,-4.246543166E0,-2.370692679E1
2.762602809E0,9.785357784E-1,2.196058008E-2,-4.295418323E-2,-2.003506960E-1,2.378510584E1,3.460559231E0,-4.316435808E0,-2.327270595E1
2.772570100E0,9.793657276E-1,2.156759465E-2,-4.335531029E-2,-1.962088876E-1,2.331910223E1,3.407238743E0,-4.384994530E0,-2.278811982E1
2.782536767E0,9.800948866E-1,2.060552843E-2,-4.444011574E-2,-1.923915320E-1,2.290197771E1,3.306175494E0,-4.541571737E0,-2.234290930E1
2.792504007E0,9.807351413E-1,1.884646484E-2,-4.624798873E-2,-1.888505150E-1,2.252943158E1,3.131392061E0,-4.795278500E0,-2.193009918E1
2.802448955E0,9.812301621E-1,1.845526658E-2,-4.860013248E-2,-1.857008328E-1,2.223717122E1,3.123122376E0,-5.078556635E0,-2.157185246E1
2.812413902E0,9.816504317E-1,1.926813281E-2,-5.065306100E-2,-1.828262463E-1,2.198603371E1,3.244254705E0,-5.301793590E0,-2.125045990E1
2.822386715E0,9.817572302E-1,1.768422029E-2,-5.276172013E-2,-1.818136691E-1,2.192176220E1,3.104953176E0,-5.576110712E0,-2.113496417E1
2.832352496E0,9.815470625E-1,1.670892036E-2,-5.511426859E-2,-1.823419686E-1,2.204806530E1,3.048334651E0,-5.860169552E0,-2.120380026E1
2.842324267E0,9.812589093E-1,1.764972356E-2,-5.694450567E-2,-1.832396342E-1,2.222008229E1,3.199747921E0,-6.043664612E0,-2.132405140E1
2.852290621E0,9.808171444E-1,1.867446780E-2,-5.840203677E-2,-1.850356602E-1,2.248127611E1,3.358645842E0,-6.180013135E0,-2.154845909E1
2.862257913E0,9.802158083E-1,1.953965249E-2,-5.939755777E-2,-1.877953705E-1,2.283207625E1,3.496029152E0,-6.263779369E0,-2.188261311E1
2.872224319E0,9.794876380E-1,1.954559631E-2,-6.077730422E-2,-1.911231434E-1,2.324987577E1,3.549330755E0,-6.406980493E0,-2.228100521E1
2.882182600E0,9.786929888E-1,2.078434100E-2,-6.201774035E-2,-1.946325893E-1,2.369752827E1,3.740889471E0,-6.505698710E0,-2.270800523E1
2.892148173E0,9.778273158E-1,2.215410027E-2,-6.293088226E-2,-1.985009831E-1,2.417589159E1,3.942762797E0,-6.561858959E0,-2.317656595E1
2.902125517E0,9.768275163E-1,2.302293593E-2,-6.390672328E-2,-2.029627514E-1,2.471702199E1,4.094294979E0,-6.632816668E0,-2.371287631E1
2.912092288E0,9.756806310E-1,2.313597876E-2,-6.489080423E-2,-2.080894431E-1,2.532374171E1,4.166311353E0,-6.718804841E0,-2.432355617E1
2.922064371E0,9.744996097E-1,2.410139942E-2,-6.588290941E-2,-2.131409755E-1,2.593392644E1,4.334983608E0,-6.784292655E0,-2.493178797E1
2.932031663E0,9.732633659E-1,2.376537200E-2,-6.688486077E-2,-2.184491772E-1,2.655787982E1,4.360375557E0,-6.881144053E0,-2.556307441E1
2.941993850E0,9.719034535E-1,2.239312355E-2,-6.870279363E-2,-2.240137300E-1,2.722803018E1,4.294443153E0,-7.094847084E0,-2.622517043E1
2.951960621E0,9.706005167E-1,2.203164964E-2,-7.084598417E-2,-2.289761775E-1,2.785526273E1,4.348925907E0,-7.321502773E0,-2.682647977E1
2.961930621E0,9.693836290E-1,2.148904259E-2,-7.297442698E-2,-2.334701992E-1,2.842881765E1,4.381659166E0,-7.553178047E0,-2.737226510E1
2.971897705E0,9.681156784E-1,2.008915575E-2,-7.535234134E-2,-2.380556314E-1,2.901462443E1,4.328693588E0,-7.835817354E0,-2.792602598E1
2.981866455E0,9.669471713E-1,1.979285397E-2,-7.750166593E-2,-2.421051479E-1,2.954442076E1,4.390954510E0,-8.064982348E0,-2.842326724E1
2.991833694E0,9.657651508E-1,1.779799076E-2,-7.947451722E-2,-2.463020627E-1,3.007105649E1,4.261539215E0,-8.322227776E0,-2.892484551E1
3.001802444E0,9.645741413E-1,1.636405110E-2,-8.156931913E-2,-2.503505340E-1,3.059273696E1,4.199517986E0,-8.578587368E0,-2.941471916E1
3.011769840E0,9.636455692E-1,1.529778224E-2,-8.347633378E-2,-2.533473832E-1,3.099351763E1,4.165461939E0,-8.808468165E0,-2.978100243E1
3.021733434E0,9.627008305E-1,1.291834363E-2,-8.550372552E-2,-2.563773395E-1,3.139615291E1,3.990415505E0,-9.091122508E0,-3.014209991E1
3.031700413E0,9.618726717E-1,1.227981913E-2,-8.727705170E-2,-2.589070985E-1,3.174500755E1,3.998617129E0,-9.296303757E0,-3.045569920E1
3.041669632E0,9.615109980E-1,1.385423065E-2,-8.791806664E-2,-2.599520621E-1,3.189619291E1,4.204573792E0,-9.315193377E0,-3.060006802E1
3.051636871E0,9.613189452E-1,1.372952637E-2,-8.768719703E-2,-2.607457405E-1,3.197619096E1,4.191118262E0,-9.289960327E0,-3.069195204E1
3.061601142E0,9.612028764E-1,1.261850573E-2,-8.824614992E-2,-2.610410327E-1,3.202444414E1,4.087718241E0,-9.384380829E0,-3.072321636E1
3.071568017E0,9.615720313E-1,1.366448440E-2,-8.914264554E-2,-2.593185286E-1,3.187072903E1,4.215673503E0,-9.459316509E0,-3.053411269E1
3.081530986E0,9.623934861E-1,1.449263435E-2,-8.994746917E-2,-2.559261501E-1,3.152605809E1,4.299589997E0,-9.538576907E0,-3.014255135E1
3.091497444E0,9.633617990E-1,1.444680658E-2,-9.054207099E-2,-2.520465578E-1,3.111499062E1,4.273948460E0,-9.623143634E0,-2.968349455E1
3.101478330E0,9.645102634E-1,1.445736504E-2,-9.045433340E-2,-2.476468252E-1,3.062047125E1,4.228225750E0,-9.632477706E0,-2.915672027E1
3.111446246E0,9.658693591E-1,1.428152372E-2,-8.999053711E-2,-2.424749936E-1,3.002499057E1,4.142800346E0,-9.608346571E0,-2.853331115E1
3.121411402E0,9.674554778E-1,1.380564387E-2,-8.932345344E-2,-2.363485208E-1,2.931510759E1,4.008770707E0,-9.573171590E0,-2.779263876E1
3.131379059E0,9.690997890E-1,1.280808019E-2,-8.858751367E-2,-2.298560516E-1,2.856097664E1,3.811230785E0,-9.544423086E0,-2.700457184E1
3.141347809E0,9.708372802E-1,1.258545627E-2,-8.756696205E-2,-2.228196778E-1,2.774231899E1,3.688711998E0,-9.463424720E0,-2.615793768E1
3.151315569E0,9.726192893E-1,1.215251470E-2,-8.621927026E-2,-2.154768477E-1,2.687731847E1,3.532505519E0,-9.350866717E0,-2.527240874E1
3.161280621E0,9.742970016E-1,1.008853074E-2,-8.503359808E-2,-2.083575326E-1,2.603719272E1,3.200258063E0,-9.293503002E0,-2.440241820E1
3.171248069E0,9.759025795E-1,9.143856383E-3,-8.435903915E-2,-2.010325788E-1,2.520744902E1,3.006478821E0,-9.263550220E0,-2.352345250E1
3.181218746E0,9.775132685E-1,9.344936908E-3,-8.352339855E-2,-1.934019749E-1,2.434714211E1,2.936785719E0,-9.188079124E0,-2.261901328E1
3.191186507E0,9.789104252E-1,7.649930963E-3,-8.317187070E-2,-1.864357740E-1,2.357587188E1,2.670360167E0,-9.205919990E0,-2.178098714E1
3.201147080E0,9.800682250E-1,5.614271143E-3,-8.323366013E-2,-1.802967337E-1,2.291736173E1,2.381972602E0,-9.272193230E0,-2.104075311E1
3.211114111E0,9.811746519E-1,4.846288440E-3,-8.303656784E-2,-1.742921238E-1,2.227013295E1,2.233113340E0,-9.279888397E0,-2.032672938E1
3.221079892E0,9.821839156E-1,4.083247309E-3,-8.284513419E-2,-1.686261155E-1,2.166310272E1,2.088218141E0,-9.285915840E0,-1.965329538E1
3.231046767E0,9.830876991E-1,4.480991376E-3,-8.251049993E-2,-1.634335153E-1,2.110488340E1,2.077537164E0,-9.251327105E0,-1.904574870E1
3.241020413E0,9.838912956E-1,5.146803449E-3,-8.224003610E-2,-1.586442726E-1,2.059598914E1,2.102971431E0,-9.218359404E0,-1.848881898E1
3.250988017E0,9.844890579E-1,4.937082407E-3,-8.245793723E-2,-1.547824561E-1,2.020922585E1,2.046581064E0,-9.255048167E0,-1.803560145E1
3.260945725E0,9.849103034E-1,4.742621101E-3,-8.310657447E-2,-1.517316683E-1,1.993221265E1,2.007258810E0,-9.338437714E0,-1.767980928E1
3.270912288E0,9.851878774E-1,5.048640063E-3,-8.369989793E-2,-1.495783560E-1,1.974757653E1,2.032352193E0,-9.404875641E0,-1.743344909E1
3.280894163E0,9.853584151E-1,5.858772093E-3,-8.427866333E-2,-1.480931312E-1,1.963328613E1,2.121085301E0,-9.459714450E0,-1.726995894E1
3.290862288E0,9.853624442E-1,5.983778971E-3,-8.477979128E-2,-1.477749470E-1,1.963057795E1,2.141245721E0,-9.515193474E0,-1.723641544E1
3.300824267E0,9.852258191E-1,6.336771825E-3,-8.550073383E-2,-1.482550342E-1,1.972220558E1,2.199231432E0,-9.589970307E0,-1.729962560E1
3.310791715E0,9.850298938E-1,7.110819112E-3,-8.608421800E-2,-1.491812722E-1,1.985287215E1,2.307446287E0,-9.640720239E0,-1.741844041E1
3.320762861E0,9.847388469E-1,7.135252154E-3,-8.703224467E-2,-1.505452755E-1,2.004542054E1,2.340992686E0,-9.744779688E0,-1.758355884E1
3.330730673E0,9.843916629E-1,7.441002453E-3,-8.812032822E-2,-1.521594339E-1,2.027274009E1,2.412174985E0,-9.859073772E0,-1.778165311E1
3.340689423E0,9.839398090E-1,6.534640538E-3,-8.947958357E-2,-1.543151155E-1,2.056486845E1,2.355691222E0,-1.002444123E1,-1.803325910E1
3.350656298E0,9.834095287E-1,6.360003992E-3,-9.103262907E-2,-1.567747099E-1,2.090254906E1,2.390567422E0,-1.019800866E1,-1.832903547E1
3.360623121E0,9.829827978E-1,8.545651227E-3,-9.192169490E-2,-1.588149649E-1,2.117042170E1,2.679211439E0,-1.025331824E1,-1.859570977E1
3.370589996E0,9.824558814E-1,8.354822193E-3,-9.280960722E-2,-1.615457051E-1,2.149663082E1,2.703646207E0,-1.035014963E1,-1.892014364E1
3.380546871E0,9.818354660E-1,8.146905816E-3,-9.390061811E-2,-1.646676030E-1,2.187456133E1,2.735020035E0,-1.046919488E1,-1.929202087E1
3.390512757E0,9.813843010E-1,9.455321567E-3,-9.484260781E-2,-1.667343110E-1,2.214539016E1,2.926089470E0,-1.054461092E1,-1.955470296E1
3.400495569E0,9.809656140E-1,9.434770887E-3,-9.586223312E-2,-1.686056982E-1,2.239382890E1,2.965123808E0,-1.065492891E1,-1.978166430E1
