"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
5.062608198E1,4.237886562E-1,1.717797808E-1,-2.251733691E-1,8.603440217E-1,1.298519733E2,-1.607006869E1,-2.910628690E1,1.317496834E2
5.063106630E1,4.173445480E-1,1.741446097E-1,-2.239033091E-1,8.633449434E-1,1.306658983E2,-1.604113653E1,-2.918186800E1,1.326026671E2
5.063605062E1,4.110513543E-1,1.768201328E-1,-2.243843479E-1,8.656922601E-1,1.314582073E2,-1.620166444E1,-2.938072383E1,1.334750939E2
5.064102573E1,4.057019413E-1,1.780344919E-1,-2.249564303E-1,8.678157978E-1,1.321297562E2,-1.640713241E1,-2.944137862E1,1.342263229E2
5.064600953E1,4.010157769E-1,1.774749278E-1,-2.240052274E-1,8.703508803E-1,1.327166101E2,-1.648483787E1,-2.924796024E1,1.348532569E2
5.065099338E1,3.963618883E-1,1.774492079E-1,-2.209179166E-1,8.732721834E-1,1.332981227E2,-1.628194387E1,-2.901573519E1,1.354150138E2
5.065597724E1,3.918431742E-1,1.782667994E-1,-2.167482052E-1,8.761849637E-1,1.338615284E2,-1.590820081E1,-2.883258646E1,1.359242285E2
5.066096656E1,3.874256912E-1,1.791274081E-1,-2.127557534E-1,8.789480615E-1,1.344111741E2,-1.554932563E1,-2.866851811E1,1.364221484E2
5.066595062E1,3.833326858E-1,1.807131006E-1,-2.095543504E-1,8.811843176E-1,1.349194594E2,-1.524276626E1,-2.862932512E1,1.368910761E2
5.067093479E1,3.798190928E-1,1.816342039E-1,-2.080123950E-1,8.828801256E-1,1.353550454E2,-1.514134291E1,-2.860292087E1,1.373258327E2
5.067591891E1,3.768166288E-1,1.819646966E-1,-2.074684131E-1,8.842256132E-1,1.357267277E2,-1.516540427E1,-2.856469649E1,1.377188677E2
5.068090766E1,3.743037695E-1,1.812275783E-1,-2.065460404E-1,8.856590688E-1,1.360374238E2,-1.517012907E1,-2.840061295E1,1.380393418E2
5.068589198E1,3.718536910E-1,1.802143867E-1,-2.050166781E-1,8.872518070E-1,1.363400306E2,-1.511026295E1,-2.818132564E1,1.383357211E2
5.069087630E1,3.696683654E-1,1.796754058E-1,-2.023453514E-1,8.888860483E-1,1.366096680E2,-1.488571893E1,-2.797091377E1,1.385643680E2
5.069586068E1,3.674132115E-1,1.794647260E-1,-1.992351643E-1,8.905645925E-1,1.368876569E2,-1.459786394E1,-2.777839976E1,1.387897496E2
5.070083609E1,3.651703879E-1,1.795276377E-1,-1.970866679E-1,8.919513778E-1,1.371638619E2,-1.441301934E1,-2.765847766E1,1.390366646E2
5.070581995E1,3.632734729E-1,1.794439313E-1,-1.951584889E-1,8.931659552E-1,1.373972643E2,-1.424855813E1,-2.753809209E1,1.392429604E2
5.071080385E1,3.610496310E-1,1.796233749E-1,-1.939182567E-1,8.943010214E-1,1.376706571E2,-1.416599685E1,-2.747121748E1,1.395092072E2
5.071578776E1,3.587573307E-1,1.798422268E-1,-1.927529713E-1,8.954307585E-1,1.379522019E2,-1.409277949E1,-2.741134732E1,1.397859692E2
5.072078588E1,3.561726811E-1,1.800521073E-1,-1.908228479E-1,8.968327049E-1,1.382693352E2,-1.393796768E1,-2.731518245E1,1.400820691E2
5.072577047E1,3.530685271E-1,1.812135168E-1,-1.878566761E-1,8.984509702E-1,1.386497696E2,-1.363991239E1,-2.727588323E1,1.404170455E2
5.073075505E1,3.497507735E-1,1.826766983E-1,-1.848589652E-1,9.000726545E-1,1.390558559E2,-1.333347590E1,-2.726803534E1,1.407775714E2
5.073573969E1,3.462811419E-1,1.838095108E-1,-1.827870915E-1,9.016054091E-1,1.394799579E2,-1.315469949E1,-2.726062347E1,1.411823350E2
5.074070000E1,3.429012509E-1,1.845163168E-1,-1.814206010E-1,9.030276997E-1,1.398925343E2,-1.307305167E1,-2.723656184E1,1.415941765E2
5.074568333E1,3.395164821E-1,1.845908089E-1,-1.807795368E-1,9.044189022E-1,1.403051634E2,-1.310119687E1,-2.717115481E1,1.420270666E2
5.075066672E1,3.358254665E-1,1.846862204E-1,-1.803609528E-1,9.058599134E-1,1.407545161E2,-1.316434586E1,-2.711251151E1,1.425053027E2
5.075565010E1,3.319584723E-1,1.846733068E-1,-1.795307661E-1,9.074514017E-1,1.412246201E2,-1.318703699E1,-2.702360998E1,1.429955865E2
5.076063578E1,3.275269683E-1,1.848750574E-1,-1.780366878E-1,9.093130572E-1,1.417625178E2,-1.313951477E1,-2.692618591E1,1.435414335E2
5.076561922E1,3.227644144E-1,1.854837263E-1,-1.759701769E-1,9.112921688E-1,1.423396248E2,-1.301882078E1,-2.684982402E1,1.441135863E2
5.077060271E1,3.176629327E-1,1.860574201E-1,-1.739857633E-1,9.133465125E-1,1.429567046E2,-1.291900229E1,-2.676982834E1,1.447310274E2
5.077558620E1,3.122232611E-1,1.865519891E-1,-1.728191177E-1,9.153406705E-1,1.436134686E2,-1.292978186E1,-2.670734644E1,1.454125315E2
5.078057651E1,3.064516778E-1,1.868366501E-1,-1.719643474E-1,9.173917912E-1,1.443089567E2,-1.299431506E1,-2.662840656E1,1.461441783E2
5.078556031E1,3.000640217E-1,1.877023075E-1,-1.711332375E-1,9.194796581E-1,1.450771031E2,-1.306144738E1,-2.660766876E1,1.469539386E2
5.079054417E1,2.932370401E-1,1.893030102E-1,-1.694629334E-1,9.216608502E-1,1.458962947E2,-1.301822570E1,-2.663671480E1,1.477962182E2
5.079552802E1,2.857784321E-1,1.918227501E-1,-1.680926171E-1,9.237313421E-1,1.467892303E2,-1.300472072E1,-2.677319204E1,1.487261279E2
5.080051135E1,2.781840622E-1,1.944695629E-1,-1.674586523E-1,9.256094298E-1,1.476962926E2,-1.308442725E1,-2.694753193E1,1.496924516E2
5.080549516E1,2.705826484E-1,1.976317881E-1,-1.676394697E-1,9.271589480E-1,1.486021185E2,-1.325410368E1,-2.720611344E1,1.506820045E2
5.081047896E1,2.631817424E-1,2.005104782E-1,-1.702760497E-1,9.281901667E-1,1.494821208E2,-1.373260323E1,-2.750660108E1,1.517157733E2
5.081546276E1,2.563242914E-1,2.024511195E-1,-1.741346613E-1,9.289717550E-1,1.502958604E2,-1.437541989E1,-2.773693008E1,1.527159781E2
5.082044766E1,2.495316774E-1,2.034846875E-1,-1.763902134E-1,9.301690258E-1,1.511003980E2,-1.484404445E1,-2.781253783E1,1.536609200E2
5.082543151E1,2.423948710E-1,2.031496857E-1,-1.757857258E-1,9.322415515E-1,1.519441384E2,-1.499946576E1,-2.764476445E1,1.545605389E2
5.083041536E1,2.346390517E-1,2.032964096E-1,-1.729631667E-1,9.347185824E-1,1.528593059E2,-1.488601021E1,-2.746571079E1,1.554740634E2
5.083539922E1,2.264939808E-1,2.043267564E-1,-1.705493290E-1,9.369439576E-1,1.538185097E2,-1.481578460E1,-2.739628588E1,1.564506404E2
5.084038588E1,2.182998030E-1,2.061545037E-1,-1.691182071E-1,9.387462643E-1,1.547816163E2,-1.485436774E1,-2.744458368E1,1.574642029E2
5.084536984E1,2.104038038E-1,2.081206770E-1,-1.691974827E-1,9.401001197E-1,1.557079656E2,-1.507183388E1,-2.754907164E1,1.584841080E2
5.085035380E1,2.023676926E-1,2.106780142E-1,-1.701549736E-1,9.411213398E-1,1.566491010E2,-1.539747141E1,-2.773707624E1,1.595522867E2
5.085533781E1,1.943112250E-1,2.148006183E-1,-1.732115691E-1,9.413296949E-1,1.575910198E2,-1.597146334E1,-2.814537354E1,1.607015355E2
5.086031531E1,1.878670069E-1,2.171596166E-1,-1.758784243E-1,9.416020754E-1,1.583433375E2,-1.647944506E1,-2.836191524E1,1.616243864E2
5.086529896E1,1.816342935E-1,2.177759523E-1,-1.765620820E-1,9.425542155E-1,1.590700655E2,-1.675460150E1,-2.833791423E1,1.624434661E2
5.087028260E1,1.753389567E-1,2.185772934E-1,-1.757143941E-1,9.437185326E-1,1.598032322E2,-1.683578818E1,-2.830532531E1,1.632235409E2
5.087526630E1,1.698256997E-1,2.182857024E-1,-1.733354655E-1,9.452329873E-1,1.604446299E2,-1.670920479E1,-2.813400414E1,1.638440491E2
5.088025552E1,1.646452986E-1,2.179343930E-1,-1.704416176E-1,9.467556078E-1,1.610467405E2,-1.650644564E1,-2.795552455E1,1.644048824E2
5.088523943E1,1.593491210E-1,2.184025963E-1,-1.684505083E-1,9.479095895E-1,1.616617622E2,-1.641315327E1,-2.788748161E1,1.650164260E2
5.089022338E1,1.546525799E-1,2.193802265E-1,-1.675075165E-1,9.486285509E-1,1.622067048E2,-1.642980307E1,-2.790660119E1,1.655899680E2
5.089520729E1,1.504994663E-1,2.201214349E-1,-1.663681907E-1,9.493250706E-1,1.626882551E2,-1.640723306E1,-2.790521433E1,1.660860827E2
5.090019510E1,1.463393218E-1,2.207611190E-1,-1.641145629E-1,9.502187861E-1,1.631703119E2,-1.624471292E1,-2.787703516E1,1.665470729E2
5.090517922E1,1.424416538E-1,2.210717855E-1,-1.605546670E-1,9.513463301E-1,1.636216821E2,-1.591112306E1,-2.779898748E1,1.669305109E2
5.091016333E1,1.387525791E-1,2.212910551E-1,-1.559715384E-1,9.526021572E-1,1.640486604E2,-1.544248671E1,-2.770294662E1,1.672551106E2
5.091514750E1,1.351491636E-1,2.218786594E-1,-1.511790625E-1,9.537554483E-1,1.644655092E2,-1.494273448E1,-2.765195285E1,1.675667008E2
5.092012995E1,1.316510935E-1,2.220447001E-1,-1.474987443E-1,9.547817872E-1,1.648699738E2,-1.458325136E1,-2.757085686E1,1.678947506E2
5.092511396E1,1.281911982E-1,2.236690755E-1,-1.465004632E-1,9.550271073E-1,1.652698379E2,-1.455254321E1,-2.769599791E1,1.683156130E2
5.093009802E1,1.253252343E-1,2.243608354E-1,-1.476471839E-1,9.550686416E-1,1.656009239E2,-1.478109287E1,-2.774697739E1,1.687184069E2
5.093508208E1,1.226790136E-1,2.241290566E-1,-1.510520382E-1,9.549341901E-1,1.659065172E2,-1.529359134E1,-2.771791269E1,1.691531166E2
5.094007531E1,1.199895735E-1,2.228090328E-1,-1.524798047E-1,9.553578106E-1,1.662169983E2,-1.556114778E1,-2.753669950E1,1.695179240E2
5.094505974E1,1.160962832E-1,2.208391158E-1,-1.499795724E-1,9.566911026E-1,1.666662780E2,-1.536917704E1,-2.721777149E1,1.699036201E2
5.095004427E1,1.115792889E-1,2.202006739E-1,-1.455868506E-1,9.580533359E-1,1.671872747E2,-1.495120087E1,-2.702742507E1,1.703265786E2
5.095502880E1,1.065419184E-1,2.201110040E-1,-1.404634228E-1,9.594112739E-1,1.677679793E2,-1.445454660E1,-2.689034614E1,1.707996023E2
5.096000781E1,1.017800310E-1,2.213546373E-1,-1.371084215E-1,9.601271950E-1,1.683166364E2,-1.416857016E1,-2.693420436E1,1.713070713E2
5.096499198E1,9.737193370E-2,2.220053620E-1,-1.356991742E-1,9.606341967E-1,1.688242906E2,-1.411920821E1,-2.693365516E1,1.718215871E2
5.096997620E1,9.313002673E-2,2.219270262E-1,-1.358894560E-1,9.610459140E-1,1.693125979E2,-1.426770165E1,-2.686403942E1,1.723542564E2
5.097496047E1,8.903620159E-2,2.219016648E-1,-1.365215928E-1,9.613501239E-1,1.697836742E2,-1.446688059E1,-2.680536476E1,1.728817906E2
5.097993927E1,8.464843217E-2,2.208640829E-1,-1.358223809E-1,9.620841858E-1,1.702883827E2,-1.450676144E1,-2.661377111E1,1.733921230E2
5.098492318E1,7.960186498E-2,2.203860737E-1,-1.338496879E-1,9.629007128E-1,1.708686374E2,-1.440412626E1,-2.647000122E1,1.739530390E2
5.098990714E1,7.420584242E-2,2.208434046E-1,-1.315283954E-1,9.635465556E-1,1.714888135E2,-1.426762072E1,-2.643013070E1,1.745591685E2
5.099489109E1,6.887383115E-2,2.216487930E-1,-1.300833646E-1,9.639535913E-1,1.721013872E2,-1.423998160E1,-2.643850163E1,1.751877671E2
5.099987620E1,6.389327988E-2,2.227283310E-1,-1.296291535E-1,9.641089264E-1,1.726733787E2,-1.432797563E1,-2.648948767E1,1.758059940E2
5.100486016E1,5.917026258E-2,2.228883302E-1,-1.298123925E-1,9.643486999E-1,1.732156246E2,-1.448676828E1,-2.643909226E1,1.763980091E2
5.100984417E1,5.443074550E-2,2.226010596E-1,-1.291027314E-1,9.647893796E-1,1.737596120E2,-1.453183074E1,-2.633256117E1,1.769586242E2
5.101482818E1,4.948910434E-2,2.219374759E-1,-1.265642871E-1,9.655444405E-1,1.743266489E2,-1.435071441E1,-2.617460356E1,1.774844874E2
5.101981062E1,4.429169360E-2,2.217189001E-1,-1.232678938E-1,9.662732541E-1,1.749228848E2,-1.408311342E1,-2.606570542E1,1.780265357E2
5.102479448E1,3.922722524E-2,2.221601632E-1,-1.204395997E-1,9.667473245E-1,1.755037375E2,-1.387355596E1,-2.603974447E1,1.785757728E2
5.102977844E1,3.457726315E-2,2.227859816E-1,-1.189185944E-1,9.669690725E-1,1.760369475E2,-1.381736449E1,-2.604507298E1,1.791145880E2
5.103476234E1,3.008294515E-2,2.235078342E-1,-1.199297888E-1,9.668278597E-1,1.765522283E2,-1.407490700E1,-2.606578902E1,1.797091753E2
5.103975333E1,2.601280208E-2,2.239790599E-1,-1.223518862E-1,9.665333573E-1,1.770188162E2,-1.449599065E1,-2.606126126E1,-1.797114524E2
5.104473760E1,2.182577764E-2,2.236487056E-1,-1.247705807E-1,9.664042602E-1,1.774987515E2,-1.491342529E1,-2.595827880E1,-1.791317479E2
5.104972188E1,1.695342749E-2,2.232008073E-1,-1.262493043E-1,9.664135213E-1,1.780571872E2,-1.522996918E1,-2.582916150E1,-1.784982136E2
5.105470615E1,1.168187827E-2,2.226771083E-1,-1.256137577E-1,9.666952069E-1,1.786613249E2,-1.529091787E1,-2.568712526E1,-1.778787113E2
5.105967969E1,5.992776645E-3,2.222118833E-1,-1.235335222E-1,9.671222438E-1,1.793132743E2,-1.518226320E1,-2.554962791E1,-1.772485191E2
5.106466338E1,2.187812799E-6,2.232506235E-1,-1.216165484E-1,9.671445467E-1,1.799997493E2,-1.511825648E1,-2.558386568E1,-1.765487030E2
5.106964708E1,5.639103879E-3,-2.249024238E-1,1.209602970E-1,-9.668276511E-1,1.793538029E2,-1.521065854E1,-2.569112783E1,-1.758437050E2
5.107463083E1,1.118156268E-2,-2.264582075E-1,1.213158473E-1,-9.663716253E-1,1.787186606E2,-1.542761402E1,-2.578354852E1,-1.751227417E2
5.107962057E1,1.673510037E-2,-2.274365506E-1,1.214990303E-1,-9.660385797E-1,1.780822092E2,-1.561723609E1,-2.580809956E1,-1.744159593E2
5.108460453E1,2.255510163E-2,-2.281948422E-1,1.210812551E-1,-9.657938243E-1,1.774151565E2,-1.573685654E1,-2.580542471E1,-1.736976915E2
5.108958859E1,2.855529237E-2,-2.287123480E-1,1.200384638E-1,-9.656428037E-1,1.767273597E2,-1.578027905E1,-2.577596580E1,-1.729799038E2
5.109457260E1,3.455331465E-2,-2.286393241E-1,1.183834374E-1,-9.656684160E-1,1.760396935E2,-1.573784590E1,-2.568342959E1,-1.722923247E2
5.109954422E1,4.066216763E-2,-2.285949121E-1,1.166290856E-1,-9.656544986E-1,1.753391738E2,-1.568614696E1,-2.559471921E1,-1.715932828E2
5.110452755E1,4.659245345E-2,-2.289939312E-1,1.156278180E-1,-9.654124147E-1,1.746589645E2,-1.573082107E1,-2.555468771E1,-1.708850835E2
5.110951094E1,5.221313526E-2,-2.288363082E-1,1.148744741E-1,-9.652520851E-1,1.740140935E2,-1.578749311E1,-2.545318893E1,-1.702203371E2
5.111449438E1,5.790243779E-2,-2.285755996E-1,1.139954455E-1,-9.650935402E-1,1.733611562E2,-1.582771525E1,-2.534022271E1,-1.695532231E2
5.111949250E1,6.355648365E-2,-2.280580431E-1,1.121411596E-1,-9.650774387E-1,1.727120513E2,-1.574025453E1,-2.520971765E1,-1.689233564E2
5.112447662E1,6.917522222E-2,-2.272789956E-1,1.095745090E-1,-9.651696606E-1,1.720667678E2,-1.555764805E1,-2.505992328E1,-1.683231457E2
5.112946073E1,7.467775078E-2,-2.270346699E-1,1.071534844E-1,-9.650889197E-1,1.714345863E2,-1.540055506E1,-2.497440309E1,-1.677203670E2
5.113444490E1,7.977121691E-2,-2.269041002E-1,1.056403437E-1,-9.648788525E-1,1.708491692E2,-1.534677545E1,-2.489873695E1,-1.671401859E2
5.113944938E1,8.456759525E-2,-2.264923232E-1,1.046007723E-1,-9.646803760E-1,1.702976793E2,-1.533684923E1,-2.479000558E1,-1.665901733E2
5.114443448E1,8.928057976E-2,-2.258783118E-1,1.034691236E-1,-9.645216985E-1,1.697555585E2,-1.530812457E1,-2.466131044E1,-1.660576435E2
5.114941964E1,9.383206004E-2,-2.250012379E-1,1.019708733E-1,-9.644542127E-1,1.692317970E2,-1.522325267E1,-2.451116210E1,-1.655608244E2
5.115440484E1,9.821972106E-2,-2.236461840E-1,9.986676148E-2,-9.645526946E-1,1.687266734E2,-1.504775518E1,-2.431917097E1,-1.651110876E2
5.115935750E1,1.025575727E-1,-2.227946631E-1,9.700843835E-2,-9.645899882E-1,1.682270680E2,-1.479005586E1,-2.419937618E1,-1.646744148E2
5.116434094E1,1.064161353E-1,-2.226612938E-1,9.430489218E-2,-9.644709128E-1,1.677824754E2,-1.455618405E1,-2.416900558E1,-1.642747818E2
5.116932448E1,1.097687942E-1,-2.224290891E-1,9.238336334E-2,-9.643347066E-1,1.673960245E2,-1.440247542E1,-2.412385990E1,-1.639189419E2
5.117430802E1,1.127570021E-1,-2.220797686E-1,9.051652669E-2,-9.642474751E-1,1.670514616E2,-1.424317752E1,-2.407091131E1,-1.636087876E2
5.117930505E1,1.155936667E-1,-2.213687904E-1,8.827266973E-2,-9.642831009E-1,1.667242640E2,-1.402501568E1,-2.398621538E1,-1.633349163E2
5.118428922E1,1.181908934E-1,-2.200779512E-1,8.552200020E-2,-9.645115840E-1,1.664245892E2,-1.372450104E1,-2.384849827E1,-1.631160664E2
5.118927344E1,1.208113733E-1,-2.186906001E-1,8.280115473E-2,-9.647398625E-1,1.661221369E2,-1.342581863E1,-2.370029158E1,-1.628949172E2
5.119425760E1,1.230628185E-1,-2.174699731E-1,8.017623610E-2,-9.649529132E-1,1.658622006E2,-1.313366815E1,-2.357587426E1,-1.627119070E2
5.119923912E1,1.249321488E-1,-2.160498454E-1,7.812965569E-2,-9.651995542E-1,1.656463250E2,-1.289703391E1,-2.342452036E1,-1.625650871E2
5.120422318E1,1.264876578E-1,-2.143507921E-1,7.629603927E-2,-9.655224103E-1,1.654666515E2,-1.267136994E1,-2.324227482E1,-1.624568606E2
5.120920724E1,1.279236227E-1,-2.125771113E-1,7.444691783E-2,-9.658696470E-1,1.653007543E2,-1.243910944E1,-2.305387608E1,-1.623644082E2
5.121419130E1,1.291978941E-1,-2.108620149E-1,7.277435028E-2,-9.662033993E-1,1.651535117E2,-1.222579285E1,-2.287155712E1,-1.622853734E2
5.121917557E1,1.303258271E-1,-2.091361107E-1,7.075867815E-2,-9.665766785E-1,1.650231580E2,-1.196746954E1,-2.269644541E1,-1.622317422E2
5.122415958E1,1.313367668E-1,-2.077657947E-1,6.825729652E-2,-9.669151823E-1,1.649063084E2,-1.165692179E1,-2.257263948E1,-1.621955036E2
5.122914365E1,1.321555260E-1,-2.063150424E-1,6.543738946E-2,-9.673091379E-1,1.648116605E2,-1.130184110E1,-2.244801476E1,-1.621908667E2
5.123412776E1,1.328454603E-1,-2.044960243E-1,6.223391726E-2,-9.678121715E-1,1.647318966E2,-1.088919106E1,-2.228986511E1,-1.622169539E2
5.123911359E1,1.334559241E-1,-2.027325751E-1,5.888421440E-2,-9.683086639E-1,1.646613141E2,-1.045920057E1,-2.214170187E1,-1.622534679E2
5.124409771E1,1.338129090E-1,-2.006911111E-1,5.578620440E-2,-9.688679387E-1,1.646200364E2,-1.004766057E1,-2.195983517E1,-1.623187174E2
5.124908188E1,1.340475125E-1,-1.984276013E-1,5.295213142E-2,-9.694605836E-1,1.645929085E2,-9.660681999E0,-2.174887950E1,-1.623951039E2
5.125406604E1,1.342511524E-1,-1.961456314E-1,5.029679859E-2,-9.700380154E-1,1.645693602E2,-9.295006180E0,-2.153272799E1,-1.624696769E2
5.125906750E1,1.343869380E-1,-1.939040240E-1,4.747154366E-2,-9.706120919E-1,1.645536580E2,-8.909408849E0,-2.132465230E1,-1.625537079E2
5.126405250E1,1.344227105E-1,-1.916459256E-1,4.457785843E-2,-9.711926630E-1,1.645495213E2,-8.514068710E0,-2.111651327E1,-1.626497539E2
5.126903755E1,1.343415747E-1,-1.891751181E-1,4.166456145E-2,-9.718174625E-1,1.645589038E2,-8.110227787E0,-2.088496246E1,-1.627617794E2
5.127402260E1,1.341547521E-1,-1.865095561E-1,3.889128101E-2,-9.724732162E-1,1.645805077E2,-7.717830560E0,-2.062904958E1,-1.628843554E2
5.127897036E1,1.338540980E-1,-1.838272727E-1,3.624094188E-2,-9.731275396E-1,1.646152737E2,-7.338650437E0,-2.036948209E1,-1.630160160E2
5.128395344E1,1.334701671E-1,-1.811006735E-1,3.365226110E-2,-9.737842604E-1,1.646596673E2,-6.965526521E0,-2.010385175E1,-1.631547586E2
5.128893662E1,1.330571608E-1,-1.787329436E-1,3.149851730E-2,-9.743501271E-1,1.647074202E2,-6.652206829E0,-1.987167881E1,-1.632810337E2
5.129391979E1,1.325737901E-1,-1.761851207E-1,2.970723433E-2,-9.749361382E-1,1.647633055E2,-6.377879088E0,-1.961277944E1,-1.634091122E2
5.129891526E1,1.320534120E-1,-1.735356813E-1,2.794389852E-2,-9.755339062E-1,1.648234654E2,-6.105239684E0,-1.934160905E1,-1.635406556E2
5.130389896E1,1.314725609E-1,-1.707349560E-1,2.621131122E-2,-9.761544487E-1,1.648906115E2,-5.833274533E0,-1.905255110E1,-1.636789204E2
5.130888276E1,1.308487759E-1,-1.677260069E-1,2.460425201E-2,-9.768015230E-1,1.649627149E2,-5.572604000E0,-1.873739690E1,-1.638204558E2
5.131386656E1,1.302619936E-1,-1.650350063E-1,2.278543070E-2,-9.773822609E-1,1.650305356E2,-5.295078631E0,-1.846156445E1,-1.639559909E2
5.131885088E1,1.295594671E-1,-1.623699218E-1,2.084974826E-2,-9.779650510E-1,1.651117273E2,-5.003260765E0,-1.819075634E1,-1.641054805E2
5.132383469E1,1.288234301E-1,-1.597112638E-1,1.886694434E-2,-9.785401752E-1,1.651967837E2,-4.706663105E0,-1.792108385E1,-1.642578935E2
5.132881849E1,1.280536371E-1,-1.569648812E-1,1.697753324E-2,-9.791200414E-1,1.652857322E2,-4.420145395E0,-1.763949392E1,-1.644116249E2
5.133380229E1,1.272339983E-1,-1.540309533E-1,1.500561480E-2,-9.797248627E-1,1.653804305E2,-4.121039242E0,-1.733736559E1,-1.645725881E2
5.133878354E1,1.263846895E-1,-1.510615757E-1,1.287443873E-2,-9.803272716E-1,1.654785462E2,-3.803558340E0,-1.703317094E1,-1.647380156E2
5.134376719E1,1.254242299E-1,-1.481138795E-1,1.084024801E-2,-9.809248342E-1,1.655894897E2,-3.497394386E0,-1.672975535E1,-1.649126102E2
5.134875088E1,1.243025434E-1,-1.451657715E-1,9.170904077E-3,-9.815251759E-1,1.657190393E2,-3.232739360E0,-1.642068584E1,-1.650981519E2
5.135373453E1,1.230316533E-1,-1.421812457E-1,7.903648466E-3,-9.821330042E-1,1.658657992E2,-3.013585519E0,-1.610133205E1,-1.652931756E2
5.135874781E1,1.216201107E-1,-1.391510538E-1,6.804487336E-3,-9.827508493E-1,1.660287740E2,-2.812592289E0,-1.577417440E1,-1.655007756E2
5.136373292E1,1.200603997E-1,-1.359866675E-1,5.698950297E-3,-9.833924184E-1,1.662088231E2,-2.607987408E0,-1.543161666E1,-1.657252363E2
5.136871812E1,1.183868430E-1,-1.328149424E-1,4.613964207E-3,-9.840342767E-1,1.664019763E2,-2.405674099E0,-1.508765294E1,-1.659610705E2
5.137370328E1,1.165554131E-1,-1.296964720E-1,3.712194085E-3,-9.846724737E-1,1.666133059E2,-2.224959417E0,-1.474702523E1,-1.662106905E2
5.137868188E1,1.145853965E-1,-1.264118829E-1,3.192616333E-3,-9.853324464E-1,1.668405761E2,-2.086157564E0,-1.438189470E1,-1.664703736E2
5.138366667E1,1.125601394E-1,-1.231139362E-1,3.031421287E-3,-9.859837647E-1,1.670741649E2,-1.990071745E0,-1.401017773E1,-1.667300363E2
5.138865151E1,1.105018352E-1,-1.198742056E-1,2.911944584E-3,-9.866159536E-1,1.673115101E2,-1.901126676E0,-1.364444814E1,-1.669914479E2
5.139363635E1,1.084286021E-1,-1.166491299E-1,2.541025542E-3,-9.872333878E-1,1.675505214E2,-1.784862952E0,-1.328345993E1,-1.672567142E2
5.139860521E1,1.063744787E-1,-1.134492425E-1,1.699358088E-3,-9.878313884E-1,1.677872761E2,-1.616466917E0,-1.293090764E1,-1.675243951E2
5.140358922E1,1.043176106E-1,-1.106463195E-1,5.502885182E-4,-9.883698322E-1,1.680242948E2,-1.419455195E0,-1.262706176E1,-1.677929763E2
5.140857323E1,1.020678188E-1,-1.082799044E-1,-2.863600290E-4,-9.888667962E-1,1.682834857E2,-1.263431094E0,-1.236902320E1,-1.680770328E2
5.141355729E1,9.956347342E-2,-1.058886574E-1,-3.882793951E-4,-9.893808954E-1,1.685719322E2,-1.190608766E0,-1.209924897E1,-1.683809173E2
5.141855802E1,9.678958476E-2,-1.030855311E-1,-4.108294772E-4,-9.899520093E-1,1.688913396E2,-1.120417947E0,-1.178144186E1,-1.687160474E2
5.142354286E1,9.404056923E-2,-1.002507534E-1,-8.173499312E-4,-9.905076929E-1,1.692077975E2,-1.007710311E0,-1.146398964E1,-1.690518324E2
5.142852771E1,9.117591981E-2,-9.742205480E-2,-1.774466506E-3,-9.910563789E-1,1.695374790E2,-8.320870536E-1,-1.115273552E1,-1.694060736E2
